-5 0.0
-4.98999 1.4911025929406065104E-8
-4.97998 2.9954941405515668026E-8
-4.96997 4.524423463386854128E-8
-4.95996 6.0891393820004418625E-8
-4.94995 7.7008907169463034226E-8
-4.93994 9.370926288778411977E-8
-4.92993 1.1110494918050741067E-7
-4.91992 1.2930845425317263985E-7
-4.90991 1.4843226631131953983E-7
-4.8999 1.6858887356048784518E-7
-4.88989 1.8989076420621728885E-7
-4.87988 2.1245042645404760457E-7
-4.86987 2.363803485095185257E-7
-4.85986 2.6179301857816978516E-7
-4.84985 2.8880092486554111712E-7
-4.83984 3.175165555771722545E-7
-4.82983 3.4805239891860293109E-7
-4.81982 3.8052094309537288018E-7
-4.80981 4.1503467631302183556E-7
-4.7998 4.5170608677708953056E-7
-4.78979 4.9064766269311569853E-7
-4.77978 5.319718922666400724E-7
-4.76977 5.757912637032023867E-7
-4.75976 6.2221826520834237404E-7
-4.74975 6.7136538498759976934E-7
-4.73974 7.233451112465143035E-7
-4.72973 7.782699321906257123E-7
-4.71972 8.3625233602547372707E-7
-4.70971 8.974048109565980836E-7
-4.6997 9.61839845189538514E-7
-4.68969 1.0296699269298347516E-6
-4.67968 1.1010075443830265306E-6
-4.66967 1.1759651857546535842E-6
-4.65966 1.2546553392502556452E-6
-4.64965 1.3371904930753724483E-6
-4.63964 1.4236831354355437262E-6
-4.62963 1.5142457545363092122E-6
-4.61962 1.6089908385832086396E-6
-4.60961 1.7080308757817817422E-6
-4.5996 1.8114783543375682541E-6
-4.58959 1.9194457624561079075E-6
-4.57958 2.0320455883429404373E-6
-4.56957 2.1493903202036055761E-6
-4.55956 2.2715924462436430564E-6
-4.54955 2.398764454668592614E-6
-4.53954 2.5310188336839939797E-6
-4.52953 2.6684680714953868894E-6
-4.51952 2.8111093342717147458E-6
-4.50951 2.9591730932501587768E-6
-4.4995 3.1131834552807882507E-6
-4.48949 3.2736651074257046646E-6
-4.47948 3.4411427367470095226E-6
-4.46947 3.6161410303068043087E-6
-4.45946 3.7991846751671905274E-6
-4.44945 3.990798358390269676E-6
-4.43944 4.191506767038143251E-6
-4.42943 4.4018345881729127574E-6
-4.41942 4.6223065088566796787E-6
-4.40941 4.8534472161515455197E-6
-4.3994 5.095781397119611777E-6
-4.38939 5.349833738822979948E-6
-4.37938 5.6161289283237515368E-6
-4.36937 5.8951916526840280283E-6
-4.35936 6.1875465989659109253E-6
-4.34935 6.4937184542315017293E-6
-4.33934 6.8142319055429019302E-6
-4.32933 7.14961163996221303E-6
-4.31932 7.500382344551536528E-6
-4.30931 7.867068706372973916E-6
-4.2993 8.2501954124886266975E-6
-4.28929 8.650287149960596363E-6
-4.27928 9.067868605850984414E-6
