3.9611 0.000156244
4 0.00013383
4.30898 3.70741e-05
4.62787 8.91722e-06
4.77282 4.51168e-06
4.77282 4.51168e-06
4.84097 3.25131e-06
4.90913 2.33218e-06
4.9716 1.71285e-06
5 1.48672e-06
5 1.48672e-06
